paperId,title,year,paperCitationCount,history_relevance_score,authorId,authorName,authorPosition,authorCount,isFirstAuthor,isLastAuthor
https://openalex.org/W4231078833,Postcolonial Criticism and Indian Historiography,1992,233,4,https://openalex.org/A5101722726,Gyan Prakash,1,1,1,1
https://openalex.org/W1969529634,Economic and social history of ancient Greece: An introduction,1977,242,2,https://openalex.org/A5112788890,M. M. Austin,1,2,1,0
https://openalex.org/W1969529634,Economic and social history of ancient Greece: An introduction,1977,242,2,https://openalex.org/A5007624909,Pierre Vidal‐Naquet,2,2,0,1
https://openalex.org/W1970361868,Historiography and Imagination: Eight Essays on Roman Culture,1996,149,2,https://openalex.org/A5044952666,L. Finette,1,2,1,0
https://openalex.org/W1970361868,Historiography and Imagination: Eight Essays on Roman Culture,1996,149,2,https://openalex.org/A5018862912,T. P. Wiseman,2,2,0,1
https://openalex.org/W2155924984,Towards a reconstruction of historical materialism,1975,65,2,https://openalex.org/A5054847605,J�rgen Habermas,1,1,1,1
https://openalex.org/W1553728082,"The haunted study: A social history of the English novel, 1875-1914",1989,296,4,https://openalex.org/A5052055215,Peter Keating,1,1,1,1
https://openalex.org/W2060699051,Archaeology and the Social History of Ships,2011,112,2,https://openalex.org/A5067156599,Richard A. Gould,1,1,1,1
https://openalex.org/W2037760995,Lineages of the Absolutist State,1976,1707,6,https://openalex.org/A5072917041,Lionel Rothkrug,1,2,1,0
https://openalex.org/W2037760995,Lineages of the Absolutist State,1976,1707,6,https://openalex.org/A5110574684,Perry Anderson,2,2,0,1
https://openalex.org/W2020962282,An Introduction to the Social History of Nursing,1990,188,3,https://openalex.org/A5043979598,Hannah Cooke,1,4,1,0
https://openalex.org/W2020962282,An Introduction to the Social History of Nursing,1990,188,3,https://openalex.org/A5006018149,Robert Dingwall,2,4,0,0
https://openalex.org/W2020962282,An Introduction to the Social History of Nursing,1990,188,3,https://openalex.org/A5022206779,Anne Marie Rafferty,3,4,0,0
https://openalex.org/W2020962282,An Introduction to the Social History of Nursing,1990,188,3,https://openalex.org/A5111488088,Charles Webster,4,4,0,1
https://openalex.org/W1990182442,"Tastes of Paradise: A Social History of Spices, Stimulants and Intoxicants.",1993,261,2,https://openalex.org/A5097798688,Stephen Mennell,1,2,1,0
https://openalex.org/W1990182442,"Tastes of Paradise: A Social History of Spices, Stimulants and Intoxicants.",1993,261,2,https://openalex.org/A5068392846,Wolfgang Schivelbusch,2,2,0,1
https://openalex.org/W1987324097,A Global History of Modern Historiography,2009,99,6,https://openalex.org/A5073346023,Stefan Berger,1,1,1,1
https://openalex.org/W2009225585,Governing Morals: A Social History of Moral Regulation,2001,233,3,https://openalex.org/A5051947832,John F. Galliher,1,2,1,0
https://openalex.org/W2009225585,Governing Morals: A Social History of Moral Regulation,2001,233,3,https://openalex.org/A5113869179,Alan Hunt,2,2,0,1
https://openalex.org/W2130707346,The Classical Foundations of Modern Historiography.,1992,110,7,https://openalex.org/A5007652299,David Konstan,1,2,1,0
https://openalex.org/W2130707346,The Classical Foundations of Modern Historiography.,1992,110,7,https://openalex.org/A5061949360,Arnaldo Momigliano,2,2,0,1
https://openalex.org/W590848369,The Social History of Roman Art,2008,182,2,https://openalex.org/A5101881781,Peter Stewart,1,1,1,1
https://openalex.org/W34077483,Social History and African Environments,2003,184,3,https://openalex.org/A5087907777,William Beinart,1,2,1,0
https://openalex.org/W34077483,Social History and African Environments,2003,184,3,https://openalex.org/A5006159522,JoAnn McGregor,2,2,0,1
https://openalex.org/W984114651,Toward a Historiography of Linguistics,1978,84,3,https://openalex.org/A5111379049,E.F.K. Koerner,1,2,1,0
https://openalex.org/W984114651,Toward a Historiography of Linguistics,1978,84,3,,Robert H. Robins,2,2,0,1
https://openalex.org/W591040158,The Feminist History Reader,2006,86,2,https://openalex.org/A5080554473,Sue Morgan,1,1,1,1
https://openalex.org/W2028960202,Language and social history,1991,86,2,https://openalex.org/A5023640556,David Mayfield,1,1,1,1
https://openalex.org/W2069250668,War and Social History: Britain and the Home Front during the Second World War,1992,156,4,https://openalex.org/A5111913953,José Harris,1,1,1,1
https://openalex.org/W2943391394,"Genre, Convention, and Innovation in Greco-Roman Historiography",1999,281,2,https://openalex.org/A5046659216,John Marincola,1,1,1,1
https://openalex.org/W2049806627,Crime and the Law: The Social History of Crime in Western Europe Since 1500.,1981,312,2,https://openalex.org/A5113861845,J. A. Chartres,1,4,1,0
https://openalex.org/W2049806627,Crime and the Law: The Social History of Crime in Western Europe Since 1500.,1981,312,2,https://openalex.org/A5089270803,V A C Gatrell,2,4,0,0
https://openalex.org/W2049806627,Crime and the Law: The Social History of Crime in Western Europe Since 1500.,1981,312,2,https://openalex.org/A5009993607,Bruce P. Lenman,3,4,0,0
https://openalex.org/W2049806627,Crime and the Law: The Social History of Crime in Western Europe Since 1500.,1981,312,2,https://openalex.org/A5104066418,Geoffrey Parker,4,4,0,1
https://openalex.org/W2478937438,The Sociology and Historiography of Immigration,1991,107,5,https://openalex.org/A5034049840,Ewa Morawska,1,1,1,1
https://openalex.org/W620156755,A social history of knowledge,2000,155,2,https://openalex.org/A5005874643,Peter Burke,1,1,1,1
https://openalex.org/W2329824142,Republicanism and Early American Historiography,1982,127,5,https://openalex.org/A5033018869,Robert E. Shalhope,1,1,1,1
https://openalex.org/W2334386403,Health Care in America: Essays in Social History,1980,117,5,https://openalex.org/A5009919587,Martin S. Pernick,1,4,1,0
https://openalex.org/W2334386403,Health Care in America: Essays in Social History,1980,117,5,https://openalex.org/A5023644937,Susan M. Reverby,2,4,0,0
https://openalex.org/W2334386403,Health Care in America: Essays in Social History,1980,117,5,https://openalex.org/A5113736237,David Rosner,3,4,0,0
https://openalex.org/W2334386403,Health Care in America: Essays in Social History,1980,117,5,https://openalex.org/A5015225052,E. Richard Brown,4,4,0,1
https://openalex.org/W2324148891,Postwar Immigrant America: A Social History.,1995,111,2,https://openalex.org/A5112557332,David M. Reimers,1,2,1,0
https://openalex.org/W2324148891,Postwar Immigrant America: A Social History.,1995,111,2,https://openalex.org/A5051405483,Reed Ueda,2,2,0,1
https://openalex.org/W2316424001,A Social History of Truth: Civility and Science in Seventeenth-Century England.,1995,274,2,https://openalex.org/A5036616656,Ian Hacking,1,2,1,0
https://openalex.org/W2316424001,A Social History of Truth: Civility and Science in Seventeenth-Century England.,1995,274,2,https://openalex.org/A5021527652,Stephen Shapin,2,2,0,1
https://openalex.org/W2049182115,"Witch doctors, soothsayers and priests. On cunning folk in European historiography and tradition",1994,71,4,https://openalex.org/A5086265523,Willem de Blécourt,1,1,1,1
https://openalex.org/W411591873,Ancient Egypt: A Social History,1986,172,2,https://openalex.org/A5026287969,Steven E. Sidebotham,1,5,1,0
https://openalex.org/W411591873,Ancient Egypt: A Social History,1986,172,2,https://openalex.org/A5085977090,Bruce G. Trigger,2,5,0,0
https://openalex.org/W411591873,Ancient Egypt: A Social History,1986,172,2,https://openalex.org/A5050805320,Barry J. Kemp,3,5,0,0
https://openalex.org/W411591873,Ancient Egypt: A Social History,1986,172,2,https://openalex.org/A5029696783,Daniel O’Connor,4,5,0,0
https://openalex.org/W411591873,Ancient Egypt: A Social History,1986,172,2,https://openalex.org/A5112795828,Alan B. Lloyd,5,5,0,1
https://openalex.org/W2057139820,Studies in the Social History of Modern Egypt,1970,193,2,https://openalex.org/A5067643527,Talal Asad,1,1,1,1
https://openalex.org/W4302313101,"Men, Women and Pianos; A Social History",1955,192,3,https://openalex.org/A5045235309,Edward Ν. Waters,1,2,1,0
https://openalex.org/W4302313101,"Men, Women and Pianos; A Social History",1955,192,3,https://openalex.org/A5044040093,Arthur Loesser,2,2,0,1
https://openalex.org/W2039211008,Patriarchy and Historical Materialism,2010,23,6,https://openalex.org/A5036723042,Colin Farrelly,1,1,1,1
https://openalex.org/W1992435885,"Medieval England: A Social History, 1250–1550",2005,116,6,https://openalex.org/A5052017921,Maurice Keen,1,1,1,1
https://openalex.org/W4241550441,Reinterpreting Islamic Historiography,1999,102,4,https://openalex.org/A5025858539,Tayeb El-Hibri,1,1,1,1
https://openalex.org/W413067659,Greek and Roman Historiography,2011,73,9,https://openalex.org/A5046659216,John Marincola,1,1,1,1
https://openalex.org/W2027652705,An Ergative Historiography,1977,161,2,https://openalex.org/A5000414136,Jonathan Seely,1,1,1,1
https://openalex.org/W2796358064,The Social History of Language,1989,149,2,https://openalex.org/A5035788267,Elizabeth Tonkin,1,3,1,0
https://openalex.org/W2796358064,The Social History of Language,1989,149,2,https://openalex.org/A5005874643,Peter Burke,2,3,0,0
https://openalex.org/W2796358064,The Social History of Language,1989,149,2,https://openalex.org/A5113458799,Roy Porter,3,3,0,1
https://openalex.org/W3191388482,"Woman's Body, Woman's Right: A Social History of Birth Control in America",1977,288,3,https://openalex.org/A5110156728,J. Stanley Lemons,1,2,1,0
https://openalex.org/W3191388482,"Woman's Body, Woman's Right: A Social History of Birth Control in America",1977,288,3,https://openalex.org/A5009816649,Linda Gordon,2,2,0,1
https://openalex.org/W1975433021,Historiography for the new millennium: adventures in accounting and management,1999,137,5,https://openalex.org/A5085423497,Lee D. Parker,1,1,1,1
https://openalex.org/W1985567464,Modernity as “passive revolution”: Gramsci and the Fundamental Concepts of Historical Materialism,2007,38,3,https://openalex.org/A5041930110,Peter D. G. Thomas,1,1,1,1
https://openalex.org/W2340849129,Governing Morals: A Social History of Moral Regulation.,2000,205,2,https://openalex.org/A5108859686,P. C. Kemeny,1,2,1,0
https://openalex.org/W2340849129,Governing Morals: A Social History of Moral Regulation.,2000,205,2,https://openalex.org/A5113869179,Alan Hunt,2,2,0,1
https://openalex.org/W1541990703,A Companion to the Philosophy of History and Historiography,2008,204,2,https://openalex.org/A5029563864,Aviezer Tucker,1,1,1,1
https://openalex.org/W1517028042,Our Knowledge of the Past: A Philosophy of Historiography,2004,87,4,https://openalex.org/A5029563864,Aviezer Tucker,1,1,1,1
https://openalex.org/W2333924071,Is Technology Historically Independent of Science? A Study in Statistical Historiography,1965,281,3,https://openalex.org/A5035488324,Derek J. de Solla Price,1,1,1,1
https://openalex.org/W2499850205,Knowing Future Time In and Through Greek Historiography,2016,99,9,,"Lianeri, Alexandra",1,3,1,0
https://openalex.org/W2499850205,Knowing Future Time In and Through Greek Historiography,2016,99,9,,"Baragwanath, Emily",2,3,0,0
https://openalex.org/W2499850205,Knowing Future Time In and Through Greek Historiography,2016,99,9,,Trends in Classics International Conference 2013 Thessaloniki,3,3,0,1
https://openalex.org/W626382111,A Social History of Maternity and Childbirth: Key Themes in Maternity Care,2012,107,3,https://openalex.org/A5063798338,Tania McIntosh,1,1,1,1
https://openalex.org/W2330602296,How Golden was the Age of the Renaissance in Jewish Historiography?,1988,125,5,https://openalex.org/A5111611716,Robert Bonfil,1,1,1,1
https://openalex.org/W2165948453,‘Everyday language’ in emigrant letters and its implications for language historiography – the German case,2007,64,3,https://openalex.org/A5037162571,Stephan Elspaß,1,1,1,1
https://openalex.org/W1969257350,The Temptations of Aggrandized Agency: Feminist Histories and the Horizon of Modernity,2000,72,8,https://openalex.org/A5068300517,Amanda Anderson,1,1,1,1
https://openalex.org/W2326101895,Revision and Retreat in the Historiography of 1917: Social History and Its Critics,1994,60,6,https://openalex.org/A5002789901,Ronald Grigor Suny,1,1,1,1
https://openalex.org/W2002045820,The Poor in the Middle Ages: An Essay in Social History,1988,199,2,https://openalex.org/A5081130115,Theodore Evergates,1,3,1,0
https://openalex.org/W2002045820,The Poor in the Middle Ages: An Essay in Social History,1988,199,2,https://openalex.org/A5071683980,Michael Mollat,2,3,0,0
https://openalex.org/W2002045820,The Poor in the Middle Ages: An Essay in Social History,1988,199,2,https://openalex.org/A5110826346,Arthur Goldhammer,3,3,0,1
https://openalex.org/W1999393217,American Women in Mission: A Social History of Their Thought and Practice.,1998,117,3,https://openalex.org/A5066113669,Rui Kohiyama,1,2,1,0
https://openalex.org/W1999393217,American Women in Mission: A Social History of Their Thought and Practice.,1998,117,3,https://openalex.org/A5071970265,Dana L. Robert,2,2,0,1
https://openalex.org/W374975731,Mythistory: The Making of a Modern Historiography,2003,108,8,https://openalex.org/A5055381600,Joseph Mali,1,1,1,1
https://openalex.org/W2165227604,Explanation in Social History.,1990,62,3,https://openalex.org/A5113458618,Asa Briggs,1,2,1,0
https://openalex.org/W2165227604,Explanation in Social History.,1990,62,3,https://openalex.org/A5031245283,Christopher Lloyd,2,2,0,1
https://openalex.org/W2148534039,Culture and Institutions: Economic Development in the Regions of Europe,2010,2219,3,https://openalex.org/A5083259949,Guido Tabellini,1,1,1,1
https://openalex.org/W1507090913,Hawaii Pono: A Social History,1963,156,2,https://openalex.org/A5096775879,Daniel W. Tuttle,1,2,1,0
https://openalex.org/W1507090913,Hawaii Pono: A Social History,1963,156,2,https://openalex.org/A5096747422,Lawrence H. Fuchs,2,2,0,1
https://openalex.org/W2047128724,On the Historiography of Economics,1990,146,3,https://openalex.org/A5072887705,Mark Blaug,1,1,1,1
https://openalex.org/W2130110488,"Entering the Agon: Dissent and authority in Homer, historiography and tragedy",2009,149,3,https://openalex.org/A5056436366,Elton Barker,1,1,1,1
https://openalex.org/W2017256135,On the limits of ‘presentism’ and ‘historicism’ in the historiography of the behavioral sciences,1965,233,2,https://openalex.org/A5082575776,George W. Stocking,1,1,1,1
https://openalex.org/W2085239832,Changed for Good: A Feminist History of the Broadway Musical,2012,102,3,https://openalex.org/A5032179003,Marlis Schweitzer,1,1,1,1
https://openalex.org/W589039615,Contesting the master narrative : essays in social history,1998,53,8,https://openalex.org/A5056519487,Jeffrey N. Cox,1,2,1,0
https://openalex.org/W589039615,Contesting the master narrative : essays in social history,1998,53,8,https://openalex.org/A5074671139,Shelton Stromquist,2,2,0,1
https://openalex.org/W593309485,"Land and Power: Studies in Italian and European Social History, 400-1200",1994,129,7,https://openalex.org/A5090575905,Christopher J. Wickham,1,1,1,1
https://openalex.org/W2325527605,Toward a Feminist Historiography of Geography,1991,184,5,https://openalex.org/A5071805946,Mona Domosh,1,1,1,1
https://openalex.org/W2999503909,Democracy against Capitalism,1995,686,4,https://openalex.org/A5109480611,Ellen Meiksins Wood,1,1,1,1
https://openalex.org/W2083576489,Giving Masculinity a History: Some Contributions from the Historiography of Colonial India,1999,112,6,https://openalex.org/A5109998471,Mrinalini Sinha,1,1,1,1
https://openalex.org/W2024355136,Antisemitism as a Cultural Code: Reflections on the History and Historiography of Antisemitism in Imperial Germany,1978,128,6,https://openalex.org/A5024112213,Shulamit Volkov,1,1,1,1
https://openalex.org/W1967261523,Philanthropy and the ‘social history paradigm'∗,1996,65,2,https://openalex.org/A5002989613,Alan Kidd,1,1,1,1
https://openalex.org/W2040485591,Comparative Historiography: Problems and Perspectives,1999,68,5,https://openalex.org/A5003985666,Chris Lorenz,1,1,1,1
https://openalex.org/W4207043853,The Practice of Conceptual History,2002,1110,6,https://openalex.org/A5059088641,Reinhart Koselleck,1,1,1,1
https://openalex.org/W2395005638,Enargeia and the Spectator in Greek Historiography,1993,188,3,https://openalex.org/A5101068128,Andrew D. Walker,1,1,1,1
https://openalex.org/W2768253545,Greek and Roman Historiography in Late Antiquity,2003,79,6,,"Marasco, Gabriele 1950-",1,1,1,1
https://openalex.org/W2042247345,A Social History of Education in England,2013,149,5,https://openalex.org/A5036771937,J. Chappell H. Lawson,1,2,1,0
https://openalex.org/W2042247345,A Social History of Education in England,2013,149,5,https://openalex.org/A5014060812,Harold Silver,2,2,0,1
https://openalex.org/W2046380204,The Social History of Communion and the Reformation of the Eucharist,2011,88,2,https://openalex.org/A5080722118,Amy Nelson Burnett,1,1,1,1
https://openalex.org/W2063755406,Why does social history ignore politics?,1980,77,2,https://openalex.org/A5113239627,Geoff Eley,1,2,1,0
https://openalex.org/W2063755406,Why does social history ignore politics?,1980,77,2,https://openalex.org/A5007165534,Keith Nield,2,2,0,1
https://openalex.org/W2076074443,"Innovation, Technology, or History: What is the Historiography of Technology About?",2010,123,7,https://openalex.org/A5051303243,David Edgerton,1,1,1,1
https://openalex.org/W2086311854,A Clown in Regal Purple: Social History and the Historians,1979,93,4,https://openalex.org/A5008484708,Tony Judt,1,1,1,1
https://openalex.org/W1985028803,New Directions in European Historiography,1986,90,7,https://openalex.org/A5078542842,Robert A. Pois,1,2,1,0
https://openalex.org/W1985028803,New Directions in European Historiography,1986,90,7,https://openalex.org/A5025922453,Georg G. Iggers,2,2,0,1
https://openalex.org/W2016982366,History from below the water line: Sharks and the Atlantic slave trade,2008,81,2,https://openalex.org/A5056531241,Marcus Rediker,1,1,1,1
https://openalex.org/W626242584,The Children of Herodotus: Greek and Roman Historiography and Related Genres,2008,87,7,https://openalex.org/A5032472853,Jakub Pigoń,1,1,1,1
https://openalex.org/W2315796241,The Social History of an Indonesian Town.,1966,146,2,https://openalex.org/A5113023521,S. Ν. Eisenstadt,1,3,1,0
https://openalex.org/W2315796241,The Social History of an Indonesian Town.,1966,146,2,https://openalex.org/A5110330477,Clifford Geertz,2,3,0,0
https://openalex.org/W2315796241,The Social History of an Indonesian Town.,1966,146,2,https://openalex.org/A5003731548,Manning Nash,3,3,0,1
https://openalex.org/W2116343571,Subaltern Studies and Postcolonial Historiography,2003,181,7,https://openalex.org/A5110119092,Dipesh Chakrabarty,1,1,1,1
https://openalex.org/W2317821485,A Social History of Knowledge: From Gutenberg to Diderot,2001,185,2,https://openalex.org/A5110020493,James M. O’Toole,1,1,1,1
https://openalex.org/W2010570035,HISTORIOGRAPHY IN THE TWENTIETH CENTURY,2005,159,2,https://openalex.org/A5025922453,Georg G. Iggers,1,1,1,1
https://openalex.org/W2334934730,The Naturalist in Britain. A Social History.,1977,145,2,https://openalex.org/A5109933147,C. H. Gimingham,1,3,1,0
https://openalex.org/W2334934730,The Naturalist in Britain. A Social History.,1977,145,2,https://openalex.org/A5012912368,David E. Allen,2,3,0,0
https://openalex.org/W2334934730,The Naturalist in Britain. A Social History.,1977,145,2,https://openalex.org/A5024985655,John Sheail,3,3,0,1
https://openalex.org/W2321644447,When is Historiography Whiggish?,1990,100,4,https://openalex.org/A5109876781,Ernst Mayr,1,1,1,1
https://openalex.org/W2130548493,Why do we need algorithmic historiography?,2003,223,3,https://openalex.org/A5043027378,Eugene Garfield,1,3,1,0
https://openalex.org/W2130548493,Why do we need algorithmic historiography?,2003,223,3,https://openalex.org/A5051349346,A. I. Pudovkin,2,3,0,0
https://openalex.org/W2130548493,Why do we need algorithmic historiography?,2003,223,3,https://openalex.org/A5041608400,V. S. Istomin,3,3,0,1
https://openalex.org/W2313066985,Juju: A Social History and Ethnography of an African Popular Music,1991,202,3,https://openalex.org/A5084693409,James G. Spady,1,2,1,0
https://openalex.org/W2313066985,Juju: A Social History and Ethnography of an African Popular Music,1991,202,3,https://openalex.org/A5050453376,Christopher A. Waterman,2,2,0,1
https://openalex.org/W1966233851,The Making of the English Working Class.,1966,4336,6,https://openalex.org/A5064314003,Neil J. Smelser,1,2,1,0
https://openalex.org/W1966233851,The Making of the English Working Class.,1966,4336,6,https://openalex.org/A5089910806,E. P. Thompson,2,2,0,1
https://openalex.org/W588725535,"Filipinos and Their Revolution: Event, Discourse, and Historiography",1999,199,3,https://openalex.org/A5055914775,Reynaldo C. Ileto,1,1,1,1
https://openalex.org/W2113628330,"History, historiography and organization studies: The challenge and the potential",2006,101,3,https://openalex.org/A5008307183,Roy Jacques,1,1,1,1
https://openalex.org/W2051094411,The Cambridge Social History of Britain,1991,77,3,https://openalex.org/A5106070881,Jeremy Stevenson,1,1,1,1
https://openalex.org/W592942075,The Historiography of Genocide,2008,62,3,https://openalex.org/A5055112920,Dan N. Stone,1,1,1,1
https://openalex.org/W586719496,Social History of Women and Gender in the Modern Middle East,2018,201,4,https://openalex.org/A5085335914,Margaret L. Meriwether,1,1,1,1
https://openalex.org/W4234319915,English Social History,1947,125,2,https://openalex.org/A5084155038,Paul Vaucher,1,2,1,0
https://openalex.org/W4234319915,English Social History,1947,125,2,https://openalex.org/A5088989714,George Macaulay Trevelyan,2,2,0,1
https://openalex.org/W2163633976,Colonialism and the ‘Korea Problem’ in the Historiography of Modern Japan: A Review Article,2000,131,6,https://openalex.org/A5040899901,André Schmid,1,1,1,1
https://openalex.org/W2161643606,The Anthropology of Food and Eating,2002,1067,4,https://openalex.org/A5108356951,Sidney W. Mintz,1,2,1,0
https://openalex.org/W2161643606,The Anthropology of Food and Eating,2002,1067,4,https://openalex.org/A5009503931,Christine M. Du Bois,2,2,0,1
https://openalex.org/W2074287123,Continuing Cold War Paradigms in Western Historiography of Transnational Women’s Organisations: the case of the Women’s International Democratic Federation (WIDF),2010,195,3,https://openalex.org/A5026857010,Francisca de Haan,1,1,1,1
https://openalex.org/W2101949838,Metahistory. The Historical Imagination in Nineteenth-Century Europe.,1975,2667,6,https://openalex.org/A5111885415,Jo hn S. Nelson,1,2,1,0
https://openalex.org/W2101949838,Metahistory. The Historical Imagination in Nineteenth-Century Europe.,1975,2667,6,https://openalex.org/A5016820080,Hayden V. White,2,2,0,1
https://openalex.org/W2335224516,An Economic and Social History of the Ottoman Empire 1300-1914,1996,194,4,https://openalex.org/A5112005234,Roger Owen,1,3,1,0
https://openalex.org/W2335224516,An Economic and Social History of the Ottoman Empire 1300-1914,1996,194,4,https://openalex.org/A5113450589,Halil İnalcık,2,3,0,0
https://openalex.org/W2335224516,An Economic and Social History of the Ottoman Empire 1300-1914,1996,194,4,https://openalex.org/A5064771923,Donald Quataert,3,3,0,1
https://openalex.org/W2977903330,Sport in Africa : Essays in Social History,1987,155,2,https://openalex.org/A5019142693,William J. Baker,1,2,1,0
https://openalex.org/W2977903330,Sport in Africa : Essays in Social History,1987,155,2,https://openalex.org/A5085875452,J.A. Mangan,2,2,0,1
https://openalex.org/W2095527781,Political and collective violence in Southern African historiography,1992,87,3,https://openalex.org/A5087907777,William Beinart,1,1,1,1
https://openalex.org/W611056656,Women and law in colonial India : a social history,1996,178,3,https://openalex.org/A5091729976,Janaki Nair,1,2,1,0
https://openalex.org/W611056656,Women and law in colonial India : a social history,1996,178,3,https://openalex.org/A5050277973,Kali for Women,2,2,0,1
https://openalex.org/W2936493335,The American census: A social history,1989,138,2,https://openalex.org/A5102116248,William R. Thompson,1,1,1,1
https://openalex.org/W2080041762,Theravada Buddhism: A Social History from Ancient Benares to Modern Colombo,1990,235,2,https://openalex.org/A5007135647,Jonathan S. Walters,1,2,1,0
https://openalex.org/W2080041762,Theravada Buddhism: A Social History from Ancient Benares to Modern Colombo,1990,235,2,https://openalex.org/A5003616336,Richard Gombrich,2,2,0,1
https://openalex.org/W639009652,Spheres of Philosophical Inquiry and the Historiography of Medieval Philosophy,1998,79,7,https://openalex.org/A5109269426,John Inglis,1,1,1,1
https://openalex.org/W2099186257,The Patricians of Nishapur: A Study in Medieval Islamic Social History,1973,193,3,https://openalex.org/A5020829765,Gavin R. G. Hambly,1,2,1,0
https://openalex.org/W2099186257,The Patricians of Nishapur: A Study in Medieval Islamic Social History,1973,193,3,https://openalex.org/A5061109067,Richard W. Bulliet,2,2,0,1
https://openalex.org/W1975729142,“Missionaries in the Row Boat”? Ethnological Ways of Knowing as a Challenge to Social History,1987,108,4,https://openalex.org/A5008804656,Hans Medick,1,1,1,1
https://openalex.org/W2059343333,Voices of the Mind: A Sociocultural Approach to Mediated Action,1991,4120,4,https://openalex.org/A5090896480,James V. Wertsch,1,1,1,1
https://openalex.org/W1577134430,A social history of madness: Stories of the insane,1987,152,2,https://openalex.org/A5113458799,Roy Porter,1,1,1,1
https://openalex.org/W2097295579,"Thinking between the Posts: Postcolonialism, Postsocialism, and Ethnography after the Cold War",2008,558,10,https://openalex.org/A5103167319,Sharad Chari,1,2,1,0
https://openalex.org/W2097295579,"Thinking between the Posts: Postcolonialism, Postsocialism, and Ethnography after the Cold War",2008,558,10,https://openalex.org/A5015191140,Katherine Verdery,2,2,0,1
https://openalex.org/W1982422502,Consuming power: a social history of american energies,1999,170,2,https://openalex.org/A5108484903,David E. Nye,1,1,1,1
https://openalex.org/W2018255592,The end of social history?,1995,119,2,https://openalex.org/A5071564492,Patrick Joyce,1,1,1,1
https://openalex.org/W2089249615,"Science, Class and Society: On the Formation of Sociology and Historical Materialism.",1978,65,2,https://openalex.org/A5103265842,James W. Russell,1,2,1,0
https://openalex.org/W2089249615,"Science, Class and Society: On the Formation of Sociology and Historical Materialism.",1978,65,2,https://openalex.org/A5007674163,Göran Therborn,2,2,0,1
https://openalex.org/W2661678401,Building the Dream: A Social History of Housing in America,1982,89,4,https://openalex.org/A5110121687,Alan Trachtenberg,1,2,1,0
https://openalex.org/W2661678401,Building the Dream: A Social History of Housing in America,1982,89,4,https://openalex.org/A5024883405,Gwendolyn Wright,2,2,0,1
https://openalex.org/W1825271258,In the shadow of the poorhouse: A social history of welfare in America,1988,170,2,https://openalex.org/A5037099828,Daniel M. Fox,1,1,1,1
https://openalex.org/W1977966786,The International Encyclopedia of Education,1994,1257,2,https://openalex.org/A5010330868,G. R. Batho,1,3,1,0
https://openalex.org/W1977966786,The International Encyclopedia of Education,1994,1257,2,https://openalex.org/A5108724875,Torsten Husén,2,3,0,0
https://openalex.org/W1977966786,The International Encyclopedia of Education,1994,1257,2,https://openalex.org/A5020249236,T. Neville Postlethwaite,3,3,0,1
https://openalex.org/W2016535483,Historical Materialism: Social Structure and Social Change in the Middle Ages,2004,31,4,https://openalex.org/A5088867108,S. H. Rigby,1,1,1,1
https://openalex.org/W2795997620,The Community Library: A Chapter in English Social History,1967,171,2,https://openalex.org/A5112172479,Paul Kaufman,1,1,1,1
https://openalex.org/W1541257735,Ancient Indian Social History: Some Interpretations,2010,169,2,https://openalex.org/A5015641326,Romila Thapar,1,1,1,1
https://openalex.org/W1986309473,Islamic Historiography and 'Bulghar' Identity Among the Tatars and Bashkirs of Russia,1998,98,2,https://openalex.org/A5104063874,Allen J. Frank,1,1,1,1
https://openalex.org/W2796178741,"Historiography and Self-Definition: Josephos, Luke-Acts and Apologetic Historiography",1994,56,2,https://openalex.org/A5104006270,Steve Mason,1,2,1,0
https://openalex.org/W2796178741,"Historiography and Self-Definition: Josephos, Luke-Acts and Apologetic Historiography",1994,56,2,https://openalex.org/A5088437542,Gregory E. Sterling,2,2,0,1
https://openalex.org/W2551873421,A Social History of Engineering,2003,59,4,https://openalex.org/A5037720252,W. H. G. Armytage,1,1,1,1
https://openalex.org/W2329985223,Discovering the News: A Social History of American Newspapers.,1980,172,2,https://openalex.org/A5063055995,E. Barbara Phillips,1,2,1,0
https://openalex.org/W2329985223,Discovering the News: A Social History of American Newspapers.,1980,172,2,https://openalex.org/A5077227037,Michael Schudson,2,2,0,1
https://openalex.org/W4293243115,Theorizing Deviant Historiography,1991,71,3,https://openalex.org/A5109897044,Jennifer Terry,1,1,1,1
https://openalex.org/W598301002,A Social History of English Rugby Union,2009,74,6,https://openalex.org/A5008637180,Tony Collins,1,1,1,1
https://openalex.org/W2052827549,War in the Ancient World: A Social History.,1977,149,2,https://openalex.org/A5001550202,G. D. Wilcoxon,1,3,1,0
https://openalex.org/W2052827549,War in the Ancient World: A Social History.,1977,149,2,https://openalex.org/A5016184297,Yvon Garlan,2,3,0,0
https://openalex.org/W2052827549,War in the Ancient World: A Social History.,1977,149,2,https://openalex.org/A5066523547,Janet Lloyd,3,3,0,1
https://openalex.org/W4255781251,Theory as History,2010,207,7,https://openalex.org/A5004398183,Jairus Banaji,1,1,1,1
https://openalex.org/W2328843265,The Historikerstreit and Social History,1988,35,5,https://openalex.org/A5025816143,Mary Catherine Nolan,1,1,1,1
https://openalex.org/W429291326,Studies in the Historiography of Greek Philosophy,1990,161,3,https://openalex.org/A5077987498,Jaap Mansfeld,1,1,1,1
